Car_ID,Brand,Model_Year,Body_Type,Fuel_Type,Transmission,Engine_L,Horsepower,Mileage_kmpl,KM_Driven,Region,City,Selling_Price_Lakh,Profit_Lakh,Units_Sold
CAR11626,Jeep,2024,SUV,Diesel,Manual,2.1,118,21.2,73595,East,Pune,29.24,6.64,9
CAR11627,Volkswagen,2024,Convertible,Hybrid,DCT,1.7,115,32.9,133965,North,Pune,28.65,4.9,4
CAR11628,Volkswagen,2019,SUV,Hybrid,CVT,4.9,272,28.8,97697,Central,Delhi,29.52,3.06,4
CAR11629,Audi,2025,SUV,Petrol,Manual,2.1,147,24.9,131565,East,Chennai,73.59,15.23,4
CAR11630,Honda,2025,Hatchback,Petrol,CVT,3.6,169,19.0,176273,Central,Indore,14.26,2.61,3
CAR11631,Volkswagen,2021,Hatchback,Diesel,Automatic,3.6,263,14.9,179006,South,Chennai,17.18,1.68,3
CAR11632,Skoda,2022,Pickup,Petrol,AMT,3.0,178,25.7,107757,South,Mumbai,18.5,2.29,10
CAR11633,Honda,2017,SUV,Diesel,CVT,1.8,120,23.5,173454,East,Mumbai,19.75,2.27,4
CAR11634,Skoda,2024,Sedan,Petrol,Automatic,1.4,70,23.2,127745,Central,Delhi,14.77,1.6,3
CAR11635,Hyundai,2026,SUV,Petrol,Manual,2.8,165,18.1,52048,East,Ahmedabad,20.01,4.29,9
CAR11636,Volkswagen,2021,Hatchback,Hybrid,Manual,2.9,140,25.7,168673,West,Delhi,13.85,1.87,9
CAR11637,Ford,2022,Coupe,Petrol,Automatic,4.0,235,17.5,30392,South,Hyderabad,24.49,2.93,3
CAR11638,Tata,2021,Sedan,Hybrid,DCT,3.8,251,27.2,86936,West,Chennai,14.58,3.0,4
CAR11639,Ford,2017,Coupe,Petrol,Automatic,4.6,274,15.3,31827,West,Delhi,17.05,3.98,10
CAR11640,Mercedes-Benz,2023,SUV,Diesel,Automatic,4.9,241,18.8,142270,Central,Jaipur,91.44,19.5,4
CAR11641,Mahindra,2024,Sedan,Petrol,Manual,3.9,185,19.9,161731,North,Ahmedabad,13.29,1.71,10
CAR11642,Toyota,2026,Hatchback,Electric,CVT,1.1,84,35.0,148286,South,Jaipur,14.83,2.01,7
CAR11643,Hyundai,2026,Coupe,Electric,Automatic,2.5,166,30.9,22910,North,Indore,24.88,2.64,8
CAR11644,Volkswagen,2021,Hatchback,Petrol,AMT,3.4,184,22.3,52390,East,Indore,12.13,2.33,6
CAR11645,Honda,2026,Hatchback,Diesel,AMT,3.3,211,22.6,64525,West,Ahmedabad,15.04,2.21,1
CAR11646,Mercedes-Benz,2022,MUV,Petrol,Manual,1.6,69,23.1,25237,West,Hyderabad,76.28,18.0,10
CAR11647,Audi,2023,Sedan,Diesel,Manual,3.2,192,22.6,97810,West,Pune,68.64,6.85,7
CAR11648,Tata,2023,Sedan,Petrol,Automatic,2.3,110,26.8,10953,West,Kolkata,12.58,1.97,2
CAR11649,Jeep,2026,Sedan,Diesel,Manual,2.2,135,25.0,112353,Central,Mumbai,23.63,3.02,10
CAR11650,Nissan,2024,Coupe,Petrol,AMT,4.3,262,23.8,105572,Central,Chennai,21.85,4.31,4
CAR11651,Ford,2018,Sedan,CNG,CVT,2.6,137,22.2,109253,East,Kolkata,12.28,2.8,5
CAR11652,Toyota,2017,Sedan,Diesel,Manual,3.0,186,20.3,164745,Central,Delhi,16.15,3.72,8
CAR11653,Toyota,2021,Sedan,Diesel,Automatic,3.2,195,26.7,142621,North,Jaipur,17.22,2.03,4
CAR11654,Volkswagen,2022,Sedan,Petrol,Manual,3.2,172,25.1,50446,West,Indore,16.84,3.66,1
CAR11655,Ford,2023,Sedan,Petrol,Manual,1.7,82,27.5,105046,East,Kolkata,15.06,1.75,4
CAR11656,BMW,2021,Hatchback,Petrol,AMT,3.3,221,25.8,145430,Central,Kolkata,46.46,9.3,8
CAR11657,Nissan,2022,Hatchback,CNG,AMT,2.2,136,24.0,153933,East,Jaipur,7.81,1.24,5
CAR11658,Skoda,2026,Sedan,Electric,AMT,3.6,188,35.0,117557,North,Kolkata,25.81,5.18,8
CAR11659,Nissan,2020,Convertible,Petrol,Manual,1.4,61,29.8,19810,West,Pune,16.06,3.73,1
CAR11660,BMW,2021,Hatchback,Hybrid,Automatic,5.0,301,23.0,81059,Central,Hyderabad,53.92,8.55,3
CAR11661,Tata,2022,Sedan,Petrol,Automatic,4.0,223,28.3,155318,North,Bengaluru,12.15,2.25,3
CAR11662,Tata,2021,Pickup,Petrol,DCT,2.6,139,24.3,17925,North,Ahmedabad,14.13,2.47,1
CAR11663,Ford,2026,Pickup,Diesel,Automatic,2.1,118,18.4,108250,West,Mumbai,19.9,2.98,8
CAR11664,Volkswagen,2026,SUV,Petrol,DCT,2.4,165,25.4,99608,East,Bengaluru,27.72,5.35,3
CAR11665,Kia,2022,Sedan,Petrol,Manual,3.8,208,18.7,44013,East,Pune,15.17,2.36,6
CAR11666,Audi,2021,Sedan,Hybrid,Automatic,3.6,228,31.9,65216,North,Ahmedabad,60.04,8.49,11
CAR11667,Maruti Suzuki,2022,Sedan,Petrol,AMT,3.7,235,22.8,176105,East,Indore,8.31,1.88,3
CAR11668,Mahindra,2018,Hatchback,CNG,Automatic,4.5,261,22.4,109236,East,Ahmedabad,7.66,1.44,3
CAR11669,Kia,2021,Sedan,Hybrid,Automatic,2.7,183,35.0,169453,Central,Delhi,14.48,3.28,11
CAR11670,Mahindra,2019,SUV,Electric,Automatic,3.6,223,35.0,87480,South,Jaipur,17.38,4.15,4
CAR11671,Maruti Suzuki,2018,Sedan,Diesel,DCT,2.7,166,21.0,153002,South,Kolkata,6.85,1.59,4
CAR11672,Volkswagen,2017,SUV,Electric,Manual,3.5,243,33.1,113472,North,Delhi,27.42,4.15,8
CAR11673,Mercedes-Benz,2022,Sedan,Petrol,DCT,2.8,179,24.8,164529,East,Hyderabad,59.1,13.44,2
CAR11674,Maruti Suzuki,2017,Sedan,Diesel,Automatic,4.1,248,19.1,62180,West,Mumbai,7.82,0.86,5
CAR11675,Mahindra,2023,MUV,Diesel,Automatic,0.8,60,27.1,71874,South,Kolkata,16.43,2.07,3
CAR11676,Jeep,2021,Convertible,CNG,Automatic,1.7,142,31.0,12076,West,Kolkata,34.81,8.31,10
CAR11677,Ford,2020,Sedan,Petrol,Manual,2.0,97,22.0,44865,Central,Delhi,14.37,2.21,4
CAR11678,Hyundai,2024,SUV,Diesel,DCT,4.8,285,11.8,29239,North,Jaipur,20.35,4.85,7
CAR11679,Skoda,2022,Sedan,Hybrid,CVT,2.9,154,30.8,37008,East,Hyderabad,17.95,4.01,6
CAR11680,Kia,2024,Hatchback,Petrol,DCT,2.3,117,18.5,58966,West,Indore,10.87,1.0,6
CAR11681,Jeep,2024,MUV,Electric,DCT,2.5,88,33.0,157907,North,Kolkata,32.18,5.52,1
CAR11682,Toyota,2017,Hatchback,Petrol,Automatic,2.7,183,18.2,71243,North,Hyderabad,12.3,2.9,3
CAR11683,Toyota,2019,SUV,Petrol,Automatic,4.4,241,14.5,149660,South,Jaipur,24.68,2.78,10
CAR11684,Maruti Suzuki,2022,SUV,Diesel,CVT,4.8,293,19.8,147566,North,Bengaluru,9.89,1.01,7
CAR11685,Audi,2026,Hatchback,Diesel,Manual,4.3,201,19.0,176664,South,Indore,40.13,6.33,10
CAR11686,Kia,2018,Hatchback,Petrol,CVT,4.3,252,18.9,94008,North,Mumbai,10.21,1.37,7
CAR11687,Hyundai,2018,Sedan,Petrol,Automatic,1.6,68,22.2,153444,Central,Indore,11.21,1.38,4
CAR11688,Hyundai,2026,Pickup,Petrol,Automatic,1.9,76,23.5,78399,East,Pune,17.61,2.29,4
CAR11689,Jeep,2026,SUV,Hybrid,Automatic,3.3,211,30.2,115664,South,Hyderabad,39.8,6.6,9
CAR11690,Honda,2018,Sedan,CNG,Automatic,3.6,180,26.2,146912,West,Bengaluru,14.24,1.64,3
CAR11691,Maruti Suzuki,2021,Hatchback,Diesel,Manual,1.7,79,28.4,29899,North,Hyderabad,7.16,1.15,7
CAR11692,Skoda,2023,SUV,Petrol,Automatic,3.9,244,23.5,15066,East,Hyderabad,24.82,4.99,11
CAR11693,Tata,2018,Hatchback,Diesel,Automatic,1.6,108,25.4,33848,West,Indore,8.61,2.06,10
CAR11694,Audi,2020,SUV,Electric,Manual,1.9,109,31.9,131194,Central,Jaipur,60.54,11.27,5
CAR11695,Ford,2020,MUV,Hybrid,Manual,2.1,91,29.7,87897,South,Kolkata,19.46,4.43,4
CAR11696,Mahindra,2023,SUV,Petrol,Automatic,4.4,268,19.1,54000,East,Chennai,19.21,4.43,7
CAR11697,Kia,2020,Sedan,Petrol,Manual,3.9,228,18.3,139364,West,Chennai,13.15,2.23,7
CAR11698,Ford,2021,Hatchback,CNG,CVT,3.0,202,24.6,7639,West,Chennai,11.57,1.14,8
CAR11699,Audi,2019,Hatchback,Electric,Manual,4.2,204,32.1,35323,North,Delhi,53.29,11.95,1
CAR11700,Jeep,2024,SUV,Petrol,Automatic,4.2,248,27.2,87222,Central,Delhi,30.11,5.99,6
CAR11701,BMW,2018,Convertible,Electric,Manual,2.4,161,34.8,165215,South,Ahmedabad,102.32,11.82,1
CAR11702,Ford,2019,Sedan,Petrol,Automatic,4.1,275,20.2,136074,South,Bengaluru,16.53,2.97,11
CAR11703,Mahindra,2019,SUV,Petrol,Automatic,1.7,94,22.0,124663,North,Kolkata,12.63,1.59,10
CAR11704,Ford,2026,SUV,Hybrid,Automatic,2.9,166,33.8,129403,North,Pune,23.4,3.71,9
CAR11705,Skoda,2026,Hatchback,Diesel,Automatic,1.3,81,29.5,59654,South,Pune,11.75,1.76,4
CAR11706,Nissan,2022,Hatchback,Petrol,Automatic,2.6,129,26.2,83375,North,Chennai,9.56,2.06,9
CAR11707,Jeep,2018,Sedan,CNG,Manual,3.0,146,31.9,160007,West,Ahmedabad,18.56,3.47,5
CAR11708,Skoda,2024,SUV,Electric,Automatic,1.1,92,35.0,132676,East,Mumbai,24.86,3.65,8
CAR11709,BMW,2021,SUV,Petrol,Automatic,2.7,212,22.6,109760,South,Kolkata,53.69,12.67,3
CAR11710,BMW,2025,MUV,Diesel,Automatic,3.5,160,26.7,19511,East,Mumbai,84.97,17.99,6
CAR11711,Audi,2020,Convertible,Electric,Automatic,3.4,224,35.0,133302,West,Hyderabad,95.6,17.4,10
CAR11712,Kia,2026,MUV,Diesel,AMT,1.0,41,20.9,68998,North,Delhi,17.19,2.39,3
CAR11713,Skoda,2025,Pickup,CNG,Automatic,1.2,75,33.5,72452,South,Indore,16.82,2.75,5
CAR11714,Maruti Suzuki,2019,MUV,Hybrid,Manual,2.3,166,29.7,122933,Central,Pune,10.96,1.45,4
CAR11715,Tata,2024,Coupe,Petrol,Manual,4.3,280,22.4,73871,North,Bengaluru,20.9,2.74,2
CAR11716,Skoda,2019,Coupe,Petrol,Manual,4.5,275,20.4,105255,Central,Pune,21.23,5.0,5
CAR11717,Tata,2020,MUV,Electric,Automatic,2.1,133,31.7,7208,Central,Chennai,14.39,1.51,7
CAR11718,Audi,2019,Coupe,CNG,CVT,3.8,240,26.7,37377,South,Hyderabad,63.22,7.36,1
CAR11719,Hyundai,2023,Pickup,Petrol,AMT,3.2,189,23.0,99132,South,Mumbai,16.56,3.3,3
CAR11720,Kia,2019,SUV,Petrol,Automatic,4.9,289,19.3,172601,South,Hyderabad,17.78,2.97,9
CAR11721,Honda,2023,SUV,Hybrid,Manual,1.2,113,35.0,138139,East,Mumbai,21.99,4.26,3
CAR11722,Maruti Suzuki,2022,SUV,Petrol,CVT,3.1,161,27.0,78074,South,Mumbai,10.02,1.04,4
CAR11723,Tata,2024,Coupe,Petrol,Manual,3.3,191,23.3,174544,West,Hyderabad,15.28,2.79,8
CAR11724,Mahindra,2026,SUV,CNG,Automatic,2.1,105,30.0,53197,South,Hyderabad,15.46,2.79,9
CAR11725,Volkswagen,2017,Coupe,Electric,CVT,1.0,89,35.0,161139,Central,Bengaluru,20.25,2.09,11
CAR11726,Maruti Suzuki,2026,MUV,CNG,Automatic,1.0,17,35.0,75600,Central,Delhi,10.92,1.64,2
CAR11727,Jeep,2018,Pickup,Hybrid,Manual,2.7,131,33.3,20223,East,Kolkata,27.12,5.95,9
CAR11728,Volkswagen,2022,Sedan,Petrol,Manual,3.7,176,21.7,5433,East,Indore,18.04,2.64,8
CAR11729,Hyundai,2020,SUV,CNG,Automatic,3.7,265,27.4,176591,North,Ahmedabad,14.81,1.79,2
CAR11730,Honda,2023,MUV,Petrol,Manual,1.6,63,26.9,117385,North,Delhi,18.27,3.46,10
CAR11731,Maruti Suzuki,2024,Pickup,Petrol,Automatic,4.4,210,19.5,31159,East,Indore,9.8,1.58,4
CAR11732,Skoda,2025,Pickup,CNG,Automatic,2.4,138,35.0,178596,East,Kolkata,17.72,2.59,5
CAR11733,Mahindra,2021,SUV,Hybrid,Automatic,4.9,337,23.0,12195,South,Hyderabad,19.67,3.21,9
CAR11734,Nissan,2026,SUV,CNG,Manual,1.3,94,35.0,63570,North,Delhi,20.69,1.86,6
CAR11735,Nissan,2020,Hatchback,Petrol,CVT,4.3,236,19.3,136062,Central,Chennai,11.2,1.84,4
CAR11736,Maruti Suzuki,2019,Pickup,CNG,Automatic,4.6,285,19.5,14315,East,Ahmedabad,8.81,1.26,4
CAR11737,Kia,2020,Sedan,Diesel,AMT,4.3,258,19.1,163530,East,Chennai,17.79,2.15,9
CAR11738,Honda,2022,MUV,Hybrid,Automatic,4.2,242,25.3,123655,East,Mumbai,24.48,5.37,3
CAR11739,Toyota,2023,MUV,CNG,Manual,2.3,112,31.2,171212,East,Delhi,16.2,3.78,6
CAR11740,BMW,2025,SUV,Petrol,Automatic,3.8,245,21.2,151519,West,Indore,77.08,7.25,9
CAR11741,Hyundai,2019,Sedan,Hybrid,Automatic,3.2,142,26.3,149370,West,Jaipur,12.87,1.68,10
CAR11742,Maruti Suzuki,2020,Hatchback,Diesel,Automatic,2.6,127,28.2,44812,East,Delhi,6.22,1.13,10
CAR11743,Hyundai,2026,Coupe,Electric,CVT,5.0,346,33.3,40858,North,Indore,26.85,6.37,4
CAR11744,Toyota,2021,SUV,CNG,CVT,2.0,168,35.0,47381,Central,Jaipur,18.79,4.04,3
CAR11745,BMW,2019,Hatchback,Hybrid,AMT,2.5,148,31.7,31950,South,Chennai,43.4,10.35,11
CAR11746,Jeep,2026,SUV,Petrol,Automatic,4.6,230,18.9,121252,North,Pune,35.81,6.46,7
CAR11747,Jeep,2021,Sedan,Petrol,Automatic,2.0,80,27.3,15319,North,Bengaluru,18.11,2.84,5
CAR11748,Audi,2026,Convertible,CNG,Automatic,1.4,60,29.9,79982,West,Bengaluru,84.62,18.27,10
CAR11749,Nissan,2026,Sedan,CNG,Manual,2.1,111,30.4,106844,South,Ahmedabad,11.03,1.59,8
CAR11750,Mahindra,2026,Sedan,CNG,CVT,4.0,189,24.9,99310,North,Bengaluru,12.57,1.22,6
CAR11751,Skoda,2022,Hatchback,Petrol,CVT,4.4,236,15.1,90263,Central,Chennai,13.76,1.26,3
CAR11752,Skoda,2024,SUV,Petrol,Manual,1.3,141,27.3,44039,South,Chennai,21.97,2.53,1
CAR11753,Tata,2026,SUV,Hybrid,CVT,3.4,222,27.5,24124,Central,Mumbai,19.15,3.32,6
CAR11754,Audi,2019,MUV,Hybrid,CVT,3.2,181,28.6,177947,Central,Jaipur,74.22,11.72,2
CAR11755,Tata,2017,SUV,Petrol,Automatic,3.6,198,22.5,86344,North,Pune,13.08,2.15,4
CAR11756,Mercedes-Benz,2020,Sedan,Diesel,CVT,3.6,157,25.2,109110,West,Jaipur,67.09,14.54,8
CAR11757,Audi,2023,Sedan,Petrol,Manual,4.8,233,15.9,104281,West,Hyderabad,53.03,5.93,1
CAR11758,Tata,2022,Sedan,Diesel,Manual,2.3,85,23.5,69562,North,Mumbai,11.0,1.52,11
CAR11759,Volkswagen,2017,Pickup,Petrol,Automatic,2.1,117,22.7,131517,South,Bengaluru,16.4,2.37,5
CAR11760,Volkswagen,2022,Hatchback,Petrol,Automatic,3.2,186,19.8,70837,East,Chennai,11.56,2.39,10
CAR11761,Audi,2018,Pickup,Petrol,Automatic,2.6,119,22.0,77484,North,Indore,63.76,13.84,2
CAR11762,Hyundai,2022,Sedan,CNG,DCT,2.8,158,27.7,145607,West,Bengaluru,13.24,1.44,6
CAR11763,Toyota,2022,Hatchback,Hybrid,Manual,1.1,97,35.0,60711,South,Pune,13.21,2.81,11
CAR11764,Tata,2023,Sedan,CNG,Manual,1.4,126,32.6,127410,Central,Mumbai,9.35,2.14,7
CAR11765,Volkswagen,2021,Hatchback,Diesel,Automatic,4.7,278,15.5,121493,Central,Indore,15.84,2.32,9
CAR11766,Jeep,2021,MUV,Petrol,Manual,1.1,56,31.2,10354,West,Pune,24.29,3.26,8
CAR11767,Kia,2023,SUV,Petrol,AMT,3.3,225,24.9,124739,North,Kolkata,19.98,4.44,9
CAR11768,Kia,2024,Sedan,Diesel,Automatic,4.0,254,17.7,145236,North,Chennai,16.17,3.38,5
CAR11769,Honda,2025,SUV,Petrol,DCT,0.8,19,31.8,52324,North,Chennai,21.28,2.59,5
CAR11770,Ford,2020,SUV,Hybrid,AMT,1.7,156,33.9,165016,East,Bengaluru,23.05,2.32,1
CAR11771,Audi,2021,Pickup,Electric,Manual,2.4,118,35.0,8469,West,Hyderabad,92.85,15.65,3
CAR11772,Audi,2020,Pickup,CNG,Manual,2.9,146,29.1,36452,North,Jaipur,52.47,6.36,1
CAR11773,Audi,2022,SUV,Petrol,Manual,2.2,137,24.6,170495,West,Bengaluru,51.99,9.99,4
CAR11774,Audi,2018,Coupe,Diesel,DCT,3.5,236,23.2,154713,North,Ahmedabad,88.3,11.88,8
CAR11775,Maruti Suzuki,2021,MUV,Petrol,AMT,1.8,71,26.2,137175,South,Hyderabad,10.71,1.68,3
CAR11776,Honda,2018,SUV,Petrol,Automatic,0.9,67,26.8,110691,East,Ahmedabad,16.31,1.85,6
CAR11777,Mercedes-Benz,2022,SUV,Hybrid,Manual,0.8,82,29.0,40193,Central,Ahmedabad,94.11,11.63,7
CAR11778,Ford,2025,Hatchback,Diesel,CVT,2.3,132,26.1,90610,West,Delhi,12.46,2.46,2
CAR11779,Mercedes-Benz,2026,MUV,Hybrid,Manual,2.3,136,30.4,103991,East,Delhi,77.17,16.79,9
CAR11780,Mahindra,2021,Pickup,Petrol,AMT,4.8,256,20.8,20693,North,Indore,14.9,1.77,9
CAR11781,Toyota,2017,Hatchback,CNG,AMT,1.0,72,34.0,109115,South,Mumbai,10.62,2.5,3
CAR11782,Audi,2019,Coupe,CNG,Manual,3.0,226,26.8,20613,West,Hyderabad,72.0,9.95,1
CAR11783,Toyota,2018,Pickup,Diesel,Automatic,3.2,201,25.4,27048,North,Ahmedabad,22.23,3.75,1
CAR11784,Jeep,2024,Sedan,Electric,Manual,3.7,214,33.7,34753,West,Hyderabad,36.51,8.35,4
CAR11785,Mahindra,2026,SUV,Petrol,Automatic,3.5,241,22.1,38539,West,Delhi,20.4,2.79,2
CAR11786,BMW,2022,Pickup,Hybrid,DCT,0.8,66,34.7,19359,West,Delhi,76.99,12.9,1
CAR11787,Ford,2018,Pickup,CNG,AMT,3.5,259,31.7,172423,South,Pune,17.91,1.99,6
CAR11788,Honda,2017,Hatchback,Electric,CVT,2.2,151,34.6,145453,South,Jaipur,12.75,2.66,6
CAR11789,Kia,2026,Sedan,Electric,Automatic,4.0,218,31.4,93901,North,Chennai,19.8,4.75,1
CAR11790,Maruti Suzuki,2020,SUV,Diesel,Manual,1.6,90,22.4,69511,South,Hyderabad,10.18,2.24,7
CAR11791,Volkswagen,2018,Sedan,Electric,AMT,3.8,202,35.0,38502,East,Indore,14.3,2.85,5
CAR11792,Skoda,2018,Sedan,Hybrid,Automatic,3.4,179,27.1,171076,North,Jaipur,16.71,2.38,3
CAR11793,Audi,2019,Hatchback,Petrol,Manual,3.5,205,20.2,144575,East,Hyderabad,40.81,7.57,2
CAR11794,Mercedes-Benz,2023,Hatchback,Petrol,Automatic,1.5,65,24.8,136596,South,Pune,45.56,10.13,9
CAR11795,Kia,2025,SUV,Electric,Automatic,3.6,253,33.5,87350,East,Indore,26.9,2.5,2
CAR11796,BMW,2019,SUV,Diesel,AMT,3.9,205,16.9,9803,South,Ahmedabad,62.79,14.05,3
CAR11797,Jeep,2023,SUV,Diesel,Manual,2.9,144,16.3,116722,Central,Kolkata,25.54,4.77,8
CAR11798,Ford,2017,MUV,CNG,CVT,2.2,118,31.1,90319,South,Pune,15.6,1.69,7
CAR11799,Kia,2017,Sedan,Hybrid,Automatic,1.5,61,27.1,57062,Central,Chennai,13.18,1.87,11
CAR11800,Kia,2017,Sedan,Petrol,Manual,2.0,79,27.8,60141,North,Indore,9.44,1.81,1
CAR11801,Toyota,2026,Hatchback,Petrol,Manual,4.0,204,25.1,15133,North,Delhi,17.86,1.69,3
CAR11802,Kia,2022,Sedan,Diesel,CVT,2.5,118,23.5,157544,North,Bengaluru,15.42,2.54,8
CAR11803,Hyundai,2025,Sedan,Hybrid,Automatic,3.8,209,31.8,33865,East,Chennai,17.26,4.12,3
CAR11804,BMW,2017,Hatchback,Diesel,Automatic,3.9,199,20.6,147296,Central,Bengaluru,39.7,9.49,5
CAR11805,Honda,2017,Hatchback,Diesel,Manual,3.6,185,26.2,175281,North,Hyderabad,9.22,0.91,4
CAR11806,Toyota,2025,Hatchback,Hybrid,AMT,3.6,198,27.0,13046,West,Ahmedabad,17.91,3.54,9
CAR11807,Toyota,2018,SUV,Hybrid,AMT,3.4,237,21.7,114127,West,Jaipur,27.85,3.29,9
CAR11808,Kia,2018,SUV,Electric,Automatic,3.0,227,34.6,16679,South,Hyderabad,16.74,3.91,9
CAR11809,Honda,2022,Pickup,Petrol,DCT,1.6,92,31.3,150439,South,Pune,14.83,3.23,6
CAR11810,Jeep,2023,MUV,Hybrid,Manual,4.3,242,28.3,93756,Central,Hyderabad,37.49,4.18,6
CAR11811,BMW,2019,SUV,Diesel,Manual,4.8,284,16.9,8765,West,Delhi,70.72,6.43,7
CAR11812,Tata,2021,Hatchback,Petrol,Automatic,2.8,166,24.3,140164,South,Ahmedabad,8.68,2.02,1
CAR11813,Mahindra,2023,SUV,Hybrid,AMT,4.7,293,28.6,138955,Central,Delhi,19.51,4.19,7
CAR11814,Kia,2021,Hatchback,Hybrid,Manual,5.0,308,24.7,166861,East,Hyderabad,10.4,1.37,4
CAR11815,Skoda,2020,SUV,Diesel,Automatic,2.8,132,31.2,89866,North,Indore,21.36,3.43,11
CAR11816,Honda,2017,Sedan,Electric,Manual,3.8,203,31.3,168272,Central,Ahmedabad,13.85,2.48,3
CAR11817,BMW,2021,SUV,Petrol,Automatic,3.5,226,24.6,121428,Central,Hyderabad,64.71,13.64,1
CAR11818,BMW,2025,Sedan,Petrol,Automatic,1.8,98,28.0,97048,East,Chennai,42.55,4.18,11
CAR11819,Ford,2023,SUV,Petrol,DCT,1.0,57,25.5,67685,West,Jaipur,20.28,4.34,2
CAR11820,Mercedes-Benz,2025,Coupe,Petrol,Automatic,2.7,151,22.2,56278,South,Jaipur,104.91,21.0,6
CAR11821,Mercedes-Benz,2018,MUV,Hybrid,Automatic,4.1,246,30.2,113652,Central,Chennai,91.05,17.42,5
CAR11822,Maruti Suzuki,2017,SUV,Electric,Automatic,2.2,127,35.0,134418,South,Mumbai,11.31,2.48,3
CAR11823,Mercedes-Benz,2022,SUV,Hybrid,Manual,4.1,207,28.2,11233,South,Hyderabad,75.9,12.11,6
CAR11824,Skoda,2018,Hatchback,Petrol,Manual,3.6,219,16.5,77085,East,Pune,9.96,1.88,9
CAR11825,Maruti Suzuki,2022,MUV,Petrol,DCT,3.7,215,23.1,12978,South,Indore,9.72,1.45,2
CAR11826,Skoda,2026,SUV,Petrol,Manual,2.0,132,26.1,74415,West,Jaipur,19.86,3.67,8
CAR11827,Honda,2020,Sedan,Hybrid,AMT,2.8,131,30.1,144796,West,Bengaluru,15.66,3.48,10
CAR11828,Jeep,2022,Sedan,Petrol,Manual,1.6,85,27.2,125885,East,Bengaluru,22.5,2.45,4
CAR11829,Tata,2023,Pickup,Diesel,CVT,1.8,129,24.5,26781,West,Indore,14.97,2.45,8
CAR11830,Jeep,2018,SUV,Electric,Manual,1.2,51,35.0,130450,East,Chennai,22.03,4.22,11
CAR11831,Audi,2025,SUV,Hybrid,DCT,1.3,57,33.2,7447,Central,Kolkata,83.49,19.83,11
CAR11832,Jeep,2019,SUV,Petrol,AMT,1.7,103,24.5,7168,South,Chennai,25.84,3.88,8
CAR11833,Volkswagen,2025,Sedan,Petrol,Manual,3.2,175,28.9,164679,West,Chennai,15.89,1.95,11
CAR11834,Honda,2023,SUV,Hybrid,AMT,2.7,161,33.3,10726,East,Hyderabad,23.76,3.39,9
CAR11835,Hyundai,2018,Sedan,Diesel,Automatic,1.9,121,22.5,51468,Central,Bengaluru,11.12,1.35,6
CAR11836,Ford,2024,SUV,Petrol,Automatic,4.4,294,25.5,28088,South,Kolkata,22.2,4.81,2
CAR11837,Jeep,2018,SUV,CNG,Manual,3.0,197,26.5,106916,North,Chennai,26.38,2.49,10
CAR11838,Mercedes-Benz,2022,Hatchback,Diesel,AMT,4.7,273,18.8,96397,Central,Mumbai,54.71,11.4,4
CAR11839,BMW,2026,MUV,Diesel,AMT,3.5,199,24.3,151810,Central,Ahmedabad,78.44,15.69,9
CAR11840,Volkswagen,2026,Sedan,Petrol,Automatic,0.9,50,21.9,177740,West,Jaipur,15.89,2.59,8
CAR11841,Hyundai,2025,SUV,Petrol,CVT,4.6,246,18.2,135533,East,Kolkata,18.53,4.43,4
CAR11842,Honda,2021,SUV,Petrol,Manual,4.4,241,17.7,86673,East,Bengaluru,18.36,3.19,9
CAR11843,Nissan,2022,SUV,Petrol,Manual,3.5,184,22.2,13159,West,Pune,15.21,3.2,8
CAR11844,Nissan,2020,SUV,Diesel,Automatic,3.0,186,23.9,166423,West,Hyderabad,18.01,2.3,9
CAR11845,Maruti Suzuki,2026,Pickup,Diesel,Manual,2.7,154,23.3,103166,South,Hyderabad,13.36,1.69,11
CAR11846,Tata,2021,SUV,CNG,Manual,2.8,143,27.9,43056,North,Hyderabad,11.83,1.75,4
CAR11847,Hyundai,2024,MUV,CNG,Automatic,4.0,222,28.6,99814,North,Ahmedabad,14.44,2.55,9
CAR11848,Volkswagen,2020,SUV,Petrol,Manual,3.0,168,23.7,73562,South,Delhi,18.84,3.64,1
CAR11849,Kia,2024,Sedan,Petrol,Manual,1.5,56,26.5,66264,West,Delhi,11.72,1.36,8
CAR11850,Ford,2019,Sedan,Electric,AMT,1.0,39,35.0,84332,East,Delhi,19.8,3.25,2
CAR11851,Honda,2024,SUV,CNG,Automatic,1.3,68,35.0,136873,West,Mumbai,15.77,2.61,3
CAR11852,BMW,2017,Sedan,Electric,CVT,1.9,120,35.0,33668,East,Indore,50.8,11.33,3
CAR11853,Hyundai,2018,Sedan,Petrol,Automatic,2.3,122,22.9,173700,South,Ahmedabad,9.49,1.97,10
CAR11854,Ford,2020,Sedan,Petrol,Automatic,4.5,268,13.5,15923,West,Pune,16.24,3.02,5
CAR11855,Honda,2021,SUV,Petrol,Manual,1.8,113,21.4,30757,West,Pune,16.28,2.2,5
CAR11856,Nissan,2024,Sedan,Electric,AMT,2.1,105,35.0,123338,Central,Delhi,19.66,2.23,4
CAR11857,Audi,2020,Coupe,Diesel,Manual,1.7,175,25.6,30414,Central,Bengaluru,65.33,5.95,7
CAR11858,Volkswagen,2017,SUV,Diesel,Manual,3.1,155,20.9,141089,South,Ahmedabad,15.72,2.76,11
